Commodity_Detail,Commodity Group,Production_Type,Sector,Sub-Sector,HS8,NAICS6,NAICS6_Code,NAICS5_Code,NAICS4_Code,NAICS3_Code,HS8_code
Other live animals,Other animals,Primary,Livestock,Live animals & insects,"01061900 Mammals, live, nes (Number)",112930 Fur-bearing animal and rabbit production,112930,11293,1129,112,01061900
Other live animals,Other animals,Primary,Livestock,Live animals & insects,"01062000 Reptiles, including snakes and turtles, live (Number)",114210 Hunting and trapping,114210,11421,1142,114,01062000
Birds,Other animals,Primary,Livestock,Live animals & insects,"01063100 Birds of prey, live (Number)",114210 Hunting and trapping,114210,11421,1142,114,01063100
Birds,Other animals,Primary,Livestock,Live animals & insects,"01063200 Psittaciformes, including parrots, parakeets, macaws & cockatoos, live (Number)",112999 All other miscellaneous animal production,112999,11299,1129,112,01063200
Birds,Other animals,Primary,Livestock,Live animals & insects,"01063300 Ostriches; emus, live (Number)",112399 All other poultry production,112399,11239,1123,112,01063300
Birds,Other animals,Primary,Livestock,Live animals & insects,"01063900 Birds, live, nes (Number)",112999 All other miscellaneous animal production,112999,11299,1129,112,01063900
Bees and insects,Other animals,Primary,Livestock,Live animals & insects,"01064100 Honey bees, live, not including queen bees (Kilogram)",112910 Apiculture,112910,11291,1129,112,01064100
Other live animals,Other animals,Primary,Livestock,Live animals & insects,"01064110 Leaf cutter bee larvae, live (Kilogram)",112910 Apiculture,112910,11291,1129,112,01064110
Bees and insects,Other animals,Primary,Livestock,Live animals & insects,"01064190 Bees, live, nes (N/A)",112910 Apiculture,112910,11291,1129,112,01064190
Bees and insects,Other animals,Primary,Livestock,Live animals & insects,"01064900 Insects, live, nes (N/A)",112999 All other miscellaneous animal production,112999,11299,1129,112,01064900
Bait,Bait,Primary,Seafood & fisheries,Other fisheries product (not for human consumption),"01069000 Bait, live (N/A)",114113 Salt water fishing,114113,11411,1141,114,01069000
Other live animals,Other animals,Primary,Livestock,Live animals & insects,"01069010 Amphibians, live (Number)",112910 Apiculture,112910,11291,1129,112,01069010
Bait,Bait,Primary,Seafood & fisheries,Other fisheries product (not for human consumption),"01069020 Bait, live (N/A)",114113 Salt water fishing,114113,11411,1141,114,01069020
Other live animals,Other animals,Primary,Livestock,Live animals & insects,"01069090 Animals, live, nes (N/A)",112999 All other miscellaneous animal production,112999,11299,1129,112,01069090
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02011000 Bovine carcasses and half-carcasses, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02011000
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02011010 Beef carcasses and half carcasses, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02011010
"Veal, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02011020 Veal carcasses and half carcasses, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02011020
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02011090 Bovine (beef) carcasses and half carcasses, nes, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02011090
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012000 Bovine cuts bone in, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012000
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012010 Bison cuts bone in, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012010
"Veal, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012020 Veal cuts bone in, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012020
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012090 Bovine cuts bone in, nes, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012090
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012091 Bovine rib cuts, bone in, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012091
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012092 Bovine chuck cuts, bone in, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012092
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012093 Bovine loin cuts, bone in, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012093
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012094 Bovine brisket cuts, bone in, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012094
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012095 Bovine hip cuts, bone in, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012095
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012096 Bovine flank or plate cuts, bone in, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012096
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02012099 Bovine cuts, nes, bone in, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02012099
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013000 Bovine cuts boneless, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013000
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013010 Bison cuts boneless, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013010
"Veal, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013020 Veal cuts boneless, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013020
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013090 Bovine cuts boneless, nes, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013090
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013091 Bovine rib cuts, boneless, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013091
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013092 Bovine chuck cuts, boneless, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013092
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013093 Bovine loin cuts, boneless, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013093
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013094 Bovine brisket cuts, boneless, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013094
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013095 Bovine hip cuts, boneless, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013095
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013096 Bovine flank or plate cuts, boneless, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013096
"Beef, fresh or chilled",Beef & veal,Secondary,"Food, beverage & other manufacturing",Meat (processed or preserved),"02013099 Bovine cuts, nes, boneless, o/t bison, fresh or chilled (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02013099
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02021000 Bovine carcasses and half-carcasses, frozen (Kilogram)",311614 Rendering and meat processing from carcasses,311614,31161,3116,311,02021000
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02021010 Beef carcasses and half-carcasses, frozen (Kilogram)",311614 Rendering and meat processing from carcasses,311614,31161,3116,311,02021010
"Veal, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02021020 Veal carcasses and half carcasses, frozen (Kilogram)",311614 Rendering and meat processing from carcasses,311614,31161,3116,311,02021020
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02021090 Bovine (beef) carcasses and half carcasses, nes, frozen (Kilogram)",311614 Rendering and meat processing from carcasses,311614,31161,3116,311,02021090
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02022000 Bovine cuts bone in, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02022000
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02022010 Bovine rib cuts, bone in, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02022010
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02022020 Bovine chuck cuts, bone in, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02022020
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02022030 Bovine loin cuts, bone in, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02022030
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02022040 Bovine brisket cuts, bone in, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02022040
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02022050 Bovine hip cuts, bone in, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02022050
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02022060 Bovine flank or plate cuts, bone in, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02022060
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02022090 Bovine cuts, nes, bone in, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02022090
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02023000 Bovine cuts boneless, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02023000
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02023010 Bovine rib cuts, boneless, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02023010
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02023020 Bovine chuck cuts, boneless, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02023020
"Beef, frozen",Meat (processed or preserved),Secondary,"Food, beverage & other manufacturing",Food manufacturing (for human consumption),"02023030 Bovine loin cuts, boneless, frozen (Kilogram)",311616 Beef cattle slaughtering,311616,31161,3116,311,02023030
